Product Name,Specifications
마이크로닉스  Classic II 풀체인지 800W 80PLUS BRONZE 230V EU 화이트,"ATX 파워, 정격출력:800W, 80 PLUS 브론즈, ETA인증:SILVER, LAMBDA인증:STANDARD+, 전압변동:±0.6%, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 7년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):2개, SATA:8개, IDE 4핀:4개, [부가기능], 팬리스모드, 자동 팬 조절, 대기전력 1W 미만, 플랫케이블, ※ 23년 7월 팬리스 모드 추가"
리안리  SP750 80PLUS GOLD WHITE,"M-ATX(SFX) 파워, 정격출력:750W, 80 PLUS 골드, ETA인증:TITANIUM, LAMBDA인증:STANDARD+, +12V 가용률:99%, 92mm 팬, 깊이:100mm, 무상 5년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), PCIe 8핀(6+2):3개, SATA:2개, IDE 4핀:1개, [부가기능], 팬리스모드, 자동 팬 조절, 프리볼트"
아이구주  TITAN GF-850 80PLUS GOLD Full Modular,"ATX 파워, 정격출력:850W, 80 PLUS 골드, 전압변동:±3%, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8+4+4+4핀 1개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 6핀:6개, SATA:12개, IDE 4핀:4개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블, 23년 6월 PCIe 16핀(12+4) 케이블 제공 추가"
잘만  TeraMax II 1000W 80PLUS Gold 풀모듈러 블랙 ATX 3.0 (PCIE5),"ATX 파워, 정격출력:1000W, 80 PLUS 골드, ETA인증:PLATINUM, LAMBDA인증:A-, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):4개, SATA:12개, IDE 4핀:3개, FDD:1개, [부가기능], 대기전력 1W 미만, 프리볼트, 플랫케이블"
마이크로닉스 WIZMAX 1200W 80PLUS PLATINUM 풀모듈러 ATX 3.1 (PCIE5.1),"ATX 파워, 정격출력:1200W, 80 PLUS 플레티넘, ETA인증:TITANIUM, LAMBDA인증:STANDARD++, 전압변동:±0.3%, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12V2x6 1개, PCIe 8핀(6+2):3개, SATA:12개, IDE 4핀:4개, FDD:1개, [부가기능], 팬리스모드, 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블"
마이크로닉스  ASTRO II PT 1300W 80PLUS PLATINUM 풀모듈러 ATX 3.1 (PCIE5.1),"ATX 파워, 정격출력:1300W, 80 PLUS 플레티넘, 전압변동:±0.6%, +12V 싱글레일, 액티브PFC, PF(역률):99%, 깊이:150mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 16핀(12+4):12V2x6 2개, PCIe 8핀(6+2):3개, SATA:10개, IDE 4핀:4개, FDD:1개, [부가기능], 팬리스모드, 자동 팬 조절, 프리볼트, 플랫케이블"
SuperFlower  SF-1000F14XG LEADEX VII GOLD ATX 3.0 (PCIE5),"ATX 파워, 정격출력:1000W, 80 PLUS 골드, ETA인증:PLATINUM, LAMBDA인증:A-, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 140mm, 깊이:150mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):4개, SATA:12개, IDE 4핀:4개, [부가기능], 팬리스모드, 자동 팬 조절, 프리볼트, 플랫케이블"
MSI MAG A750GL 80PLUS 골드 풀 모듈러 ATX 3.0 (PCIE5),"ATX 파워, 정격출력:750W, 80 PLUS 골드, ETA인증:GOLD, LAMBDA인증:STANDARD+, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, 120mm 팬, 깊이:140mm, 무상 7년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12V2x6 1개, PCIe 8핀(6+2):3개, SATA:8개, IDE 4핀:4개, FDD:1개, 프리볼트, 플랫케이블"
EVGA  SUPERNOVA 750 GA 80PLUS GOLD,"ATX 파워, 정격출력:750W, 80 PLUS 골드, 전압변동:±2%, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:150mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀 x1, 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):6개, SATA:9개, IDE 4핀:4개, FDD:1개, [부가기능], 팬리스모드, 자동 팬 조절, 수동 팬 조절, 프리볼트"
마이크로닉스  WIZMAX 750W 80PLUS SILVER ATX3.0 (PCIE5),"ATX 파워, 정격출력:750W, 80 PLUS 실버, 전압변동:±0.9%, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 6년, [커넥터], 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:2개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블"
앱코  ULTIMATE GX850 80PLUS GOLD 풀모듈러 ATX 3.0 블랙,"ATX 파워, 정격출력:850W, 80 PLUS 골드, +12V 싱글레일, 액티브PFC, PF(역률):99%, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):3개, SATA:12개, IDE 4핀:8개, 팬리스모드, 자동 팬 조절, 대기전력 1W 미만, 프리볼트"
쿨러마스터  GX II Gold 850 ATX 3.0 (PCIE5),"ATX 파워, 정격출력:850W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, 120mm 팬, 깊이:160mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8+4+4핀 1개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:2개, 팬리스모드, 자동 팬 조절, 프리볼트, 플랫케이블"
쿨러마스터  MWE 500 BRONZE V2 230V,"ATX 파워, 정격출력:500W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:98%, 액티브PFC, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀, 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:3개, [부가기능], 플랫케이블"
마이크로닉스  Classic II 750W 80PLUS GOLD 230V EU 풀모듈러 화이트,"ATX 파워, 정격출력:750W, 80 PLUS 골드, 전압변동:±0.2%, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8+4+4핀 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):2개, SATA:8개, IDE 4핀:4개, FDD:1개, [부가기능], 팬리스모드, 자동 팬 조절, 수동 팬 조절, 대기전력 1W 미만, 플랫케이블, 23년 7월 PCIe 8핀(6+2) 3개 → PCIe 8핀(6+2) 2개, 12VPHWR 1개로 변경"
마이크로닉스 COOLMAX FOCUS II 900W ETA SILVER PCIE5,"ATX 파워, 정격출력:900W, ETA인증:SILVER, LAMBDA인증:STANDARD, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 140mm 팬, 깊이:150mm, 무상 5년, [커넥터], 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만, 플랫케이블"
MSI MPG A1000G 80PLUS GOLD 풀모듈러 ATX 3.0 (PCIE5),"ATX 파워, 정격출력:1000W, 80 PLUS 골드, ETA인증:GOLD, LAMBDA인증:STANDARD++, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, 135mm 팬, 깊이:150mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):6개, SATA:12개, IDE 4핀:4개, FDD:1개, [부가기능], 팬리스모드, 프리볼트, 플랫케이블"
마이크로닉스 COOLMAX FOCUS II 700W ETA BRONZE PCIE5,"ATX 파워, 정격출력:700W, ETA인증:BRONZE, LAMBDA인증:STANDARD, +12V 싱글레일, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 메인전원:24핀(20+4), 보조전원:8+4핀 1개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만, 플랫케이블"
잘만  EcoMax 600W,"ATX 파워, 정격출력:600W, +12V 다중레일, +12V 가용률:90%, 120mm 팬, 깊이:140mm, 무상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:4개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만, 벌크 여부 확인요망"
맥스엘리트  MAXWELL COUNT 850W 80PLUS GOLD 풀모듈러 ATX 3.0 (PCIE5),"ATX 파워, 정격출력:850W, 80 PLUS 골드, +12V 싱글레일, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):3개, SATA:8개, IDE 4핀:4개, 팬리스모드, 자동 팬 조절, 프리볼트"
SuperFlower  SF-700R12ST MEGA 80PLUS STANDARD 230V EU,"ATX 파워, 정격출력:700W, 80 PLUS 스탠다드, +12V 싱글레일, +12V 가용률:92%, 액티브PFC, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:4개, [부가기능], 대기전력 1W 미만, 플랫케이블"
잘만  MegaMax 800W 80PLUS STANDARD,"ATX 파워, 정격출력:800W, 80 PLUS 스탠다드, +12V 싱글레일, +12V 가용률:90%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 6년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):4개, SATA:8개, IDE 4핀:4개, FDD:1개, [부가기능], 대기전력 1W 미만, 플랫케이블"
CORSAIR  HX1200 80PLUS PLATINUM,"ATX 파워, 정격출력:1200W, 80 PLUS 플레티넘, +12V 싱글레일, 액티브PFC, 135mm 팬, 깊이:200mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), PCIe 8핀(6+2):8개, SATA:20개, IDE 4핀:8개, [부가기능], 프리볼트, 플랫케이블"
SuperFlower  SF-850F14TP LEADEX V PRO PLATINUM BLACK,"ATX 파워, 정격출력:850W, 80 PLUS 플레티넘, 전압변동:±0.2%, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:130mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):8개, SATA:9개, IDE 4핀:4개, [부가기능], 팬리스모드, 자동 팬 조절, 프리볼트, 플랫케이블"
SuperFlower  SF-850F14HG LEADEX III GOLD BLACK (PCIE 5),"ATX 파워, 정격출력:850W, 80 PLUS 골드, ETA인증:A, +12V 싱글레일, 액티브PFC, 130mm 팬, 깊이:160mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):6개, SATA:9개, IDE 4핀:4개, [부가기능], 팬리스모드, 자동 팬 조절, 프리볼트, 플랫케이블"
맥스엘리트  MAXWELL DUKE 1000W 80PLUS PLATINUM 풀모듈러 ATX 3.1 (PCIE5),"ATX 파워, 정격출력:1000W, 80 PLUS 플레티넘, ETA인증:PLATINUM, LAMBDA인증:A-, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12V2x6 1개, PCIe 8핀(6+2):4개, SATA:12개, IDE 4핀:6개, [부가기능], 팬리스모드, 자동 팬 조절, 대기전력 1W 미만"
맥스엘리트  MAXWELL BARON 700W 80PLUS BRONZE 플랫,"ATX 파워, 정격출력:700W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 7년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):2개, SATA:3개, SATA3.3:3개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만, 플랫케이블, 2023 5월 PCIe 8핀(6+2) 듀얼 X 2개 --> PCIe 8핀(6+2) 싱글 X 2개로 변경"
SuperFlower  SF-1300F14XG LEADEX VII GOLD WHITE ATX 3.0 (PCIE5),"ATX 파워, 정격출력:1300W, 80 PLUS 골드, ETA인증:PLATINUM, LAMBDA인증:STANDARD+, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 140mm, 깊이:150mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):4개, SATA:12개, IDE 4핀:4개, 팬리스모드, 자동 팬 조절, 프리볼트, 플랫케이블"
맥스엘리트  MAXWELL DUKE 1300W 80PLUS PLATINUM 풀모듈러 ATX 3.0 WHITE,"ATX 파워, 정격출력:1300W, 80 PLUS 플레티넘, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):4개, SATA:12개, IDE 4핀:6개, [부가기능], 팬리스모드, 자동 팬 조절, 수동 팬 조절, 대기전력 1W 미만, 프리볼트, 메쉬 패턴 케이블 / 16AWG"
SuperFlower  SF-1000F14XG LEADEX VII GOLD WHITE ATX 3.0 (PCIE5),"ATX 파워, 정격출력:1000W, 80 PLUS 골드, ETA인증:PLATINUM, LAMBDA인증:A-, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 140mm, 깊이:150mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):4개, SATA:12개, IDE 4핀:4개, [부가기능], 팬리스모드, 자동 팬 조절, 프리볼트, 플랫케이블"
시소닉  PRIME TITANIUM TX-1600 Full Modular ATX 3.0,"ATX 파워, 정격출력:1600W, 80 PLUS 티타늄, LAMBDA인증:A-, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:210mm, 무상 12년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 3개, PCIe 16핀(12+4):12VHPWR 2개, PCIe 8핀(6+2):6개, SATA:16개, SATA3.3:2개, IDE 4핀:3개, [부가기능], 팬리스모드, 자동 팬 조절, 수동 팬 조절, 프리볼트"
맥스엘리트  MAXWELL PRIMO 700W 80PLUS STANDARD 플랫,"ATX 파워, 정격출력:700W, 80 PLUS 스탠다드, +12V 싱글레일, +12V 가용률:96%, 액티브PFC, PF(역률):95%, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:4개, IDE 4핀:2개, [부가기능], 대기전력 1W 미만, 플랫케이블"
맥스엘리트  MAXWELL DUKE 1000W 80PLUS PLATINUM 풀모듈러 ATX 3.0,"ATX 파워, 정격출력:1000W, 80 PLUS 플레티넘, ETA인증:PLATINUM, LAMBDA인증:A-, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):4개, SATA:12개, IDE 4핀:6개, [부가기능], 팬리스모드, 자동 팬 조절, 수동 팬 조절, 대기전력 1W 미만, 프리볼트"
마이크로닉스  Classic II 1050W 80PLUS GOLD 230V EU 풀모듈러 화이트,"ATX 파워, 정격출력:1050W, 80 PLUS 골드, 전압변동:±0.1%, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8+4+4핀 2개, PCIe 8핀(6+2):3개, SATA:10개, IDE 4핀:4개, FDD:1개, [부가기능], 팬리스모드, 자동 팬 조절, 수동 팬 조절, 대기전력 1W 미만, 플랫케이블"
SuperFlower  SF-850F14XG LEADEX VII GOLD WHITE ATX 3.0 (PCIE5),"ATX 파워, 정격출력:850W, 80 PLUS 골드, ETA인증:PLATINUM, LAMBDA인증:A, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 140mm, 깊이:150mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):3개, SATA:12개, IDE 4핀:4개, [부가기능], 팬리스모드, 자동 팬 조절, 프리볼트, 플랫케이블"
시소닉  FOCUS SFX-L SSR-650SGX Gold Full Modular,"M-ATX(SFX) 파워, 정격출력:650W, 80 PLUS 골드, +12V 싱글레일, 액티브PFC, 120mm 팬, 깊이:125mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만, 프리볼트, 플랫케이블, DC TO DC"
마이크로닉스  WIZMAX 850W 80PLUS SILVER ATX3.0 (PCIE5),"ATX 파워, 정격출력:850W, 80 PLUS 실버, 전압변동:±0.9%, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:141~160mm, 무상 6년, [커넥터], 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):2개, SATA:8개, IDE 4핀:4개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블"
SuperFlower  SF-2000F14HP LEADEX PLATINUM,"ATX 파워, 정격출력:2000W, 80 PLUS 플레티넘, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 140mm 팬, 깊이:225mm, 무상 7년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 2개, PCIe 8핀(6+2):9개, PCIe 6핀:5개, SATA:16개, IDE 4핀:6개, FDD:2개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 플랫케이블, 23년 10월 12VHPWR 2개 제공으로 변경"
EVGA  SUPERNOVA 850G+ 80PLUS GOLD,"ATX 파워, 정격출력:850W, 80 PLUS 골드, 전압변동:±2%, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:180mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):6개, SATA:9개, IDE 4핀:6개, FDD:2개, [부가기능], 프리볼트, 플랫케이블"
쿨러마스터  V1300 SFX PLATINUM ATX 3.0 (PCIE5),"M-ATX(SFX) 파워, 정격출력:1300W, 80 PLUS 플레티넘, +12V 싱글레일, 액티브PFC, 92mm 팬, 깊이:100mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8+4+4핀 1개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):3개, SATA:8개, IDE 4핀:4개, [부가기능]"
에너지옵티머스  EXCEL II 500W 80PLUS STANDARD 230V EU,"ATX 파워, 정격출력:500W, 80 PLUS 스탠다드, +12V 싱글레일, +12V 가용률:96%, 액티브PFC, PF(역률):99%, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만, 23년 5월 FDD 커넥터 1개 --> 없음으로 변경"
마이크로닉스  Classic II 750W 80PLUS Bronze 230V EU HDB PINK,"ATX 파워, 정격출력:750W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 6년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:4개, [부가기능], 팬리스모드, 자동 팬 조절, 대기전력 1W 미만, 플랫케이블, 23년 9월 8+4+4핀 2개 → 1개로 변경"
마이크로닉스  Performance II 125 700W 80PLUS GOLD,"ATX 파워, 정격출력:700W, 80 PLUS 골드, 전압변동:±0.8%, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, 120mm 팬, 깊이:125mm, 무상 7년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8+8핀 1개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:4개, FDD:1개, [부가기능], 팬리스모드, 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블"
마이크로닉스  CASLON M 850W 80PLUS SILVER 모듈러 ATX 3.0,"ATX 파워, 정격출력:850W, 80 PLUS 실버, 전압변동:±0.4%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 6년, [커넥터], 세미모듈러, 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):2개, SATA:8개, IDE 4핀:4개, FDD:1개, [부가기능], 팬리스모드, 자동 팬 조절, 대기전력 1W 미만, 플랫케이블"
NEWZEN  SKULL 750SM MODULAR ATX 3.0 80PLUS GOLD WHITE (PCIE5),"ATX 파워, 정격출력:750W, 80 PLUS 골드, 전압변동:±1%, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 세미모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 프리볼트, 플랫케이블"
Antec  NeoECO 1000W WHITE 80PLUS GOLD 풀 모듈러 ATX 3.0 (PCIE5),"ATX 파워, 정격출력:1000W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):4개, SATA:12개, IDE 4핀:4개, [부가기능], 팬리스모드, 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블"
몬스타 가츠 ExtremeX FX800 80PLUS STANDARD,"ATX 파워, 정격출력:800W, 80 PLUS 스탠다드, +12V 싱글레일, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 6년, [커넥터], 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):2개, SATA:7개, IDE 4핀:2개, [부가기능], 대기전력 1W 미만, 플랫케이블"
마이크로닉스  Compact TFX 400W 80Plus 230V EU,"TFX 파워, 정격출력:400W, 80 PLUS 스탠다드, 전압변동:±0.5%, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, 80mm 팬, 깊이:175mm, 무상 3년, [커넥터], 케이블일체형, 메인전원:24핀, 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:4개, IDE 4핀:2개, [부가기능], 대기전력 1W 미만"
쿨러마스터  GOLD V750 V2 BLACK FULL MODULAR,"ATX 파워, 정격출력:750W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, 135mm 팬, 깊이:160mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):4개, SATA:12개, IDE 4핀:4개, FDD:1개, [부가기능], 수동 팬 조절, 플랫케이블, 16AWG 케이블"
MSI MAG A650GL 80PLUS 골드 풀 모듈러,"ATX 파워, 정격출력:650W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, 120mm 팬, 깊이:140mm, 무상 7년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:3개, FDD:1개, 프리볼트, 플랫케이블"
NEWZEN  SKULL 750SM MODULAR ATX 3.0 80PLUS GOLD (PCIE5),"ATX 파워, 정격출력:750W, 80 PLUS 골드, 전압변동:±1%, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 세미모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 프리볼트, 플랫케이블"
FSP  FSP300-60GHT,"TFX 파워, 정격출력:300W, 80 PLUS 브론즈, +12V 다중레일, 액티브PFC, 80mm 팬, 무상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), PCIe 6핀:1개, SATA:4개, IDE 4핀:2개, [부가기능], 대기전력 1W 미만"
마이크로닉스  Compact SFX 700W 80PLUS GOLD,"M-ATX(SFX) 파워, 정격출력:700W, 80 PLUS 골드, +12V 싱글레일, 액티브PFC, 92mm 팬, 깊이:100mm, 무상 7년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만, 프리볼트, 플랫케이블, 2020년 4월부로 AS 기간 변경 (무상 5년 → 무상 7년)"
